"","game_id","team_winner","team_loser","team_home_result","team_away_result","team_home_elo_pre","team_away_elo_pre","team_home_elo_pre_diff","team_away_elo_pre_diff","team_home_win_prob","team_away_win_prob"
"2685","19911117CINPHI","PHI","CIN","Win","Loss",1066,815,251,-251,0.812573323872388,0.187426676127612
"2686","19911117WASPIT","WAS","PIT","Loss","Win",908,1383,-475,475,0.0465391401091568,0.953460859890843
"2687","19911117NOLAC","LAC","NO","Win","Loss",818,1242,-424,424,0.066928206682446,0.933071793317554
"2688","19911117ARISF","SF","ARI","Win","Loss",1031,820,211,-211,0.772165583940997,0.227834416059003
"2689","19911118BUFMIA","BUF","MIA","Loss","Win",1023,1271,-248,248,0.190294269050639,0.809705730949361
"2690","19911124MIACHI","MIA","CHI","Loss","Win",1238,1004,234,-234,0.795970709296421,0.204029290703579
"2691","19911124OAKCIN","OAK","CIN","Loss","Win",796,1168,-372,372,0.0942182207077211,0.905781779292279
"2692","19911124KCCLE","CLE","KC","Win","Loss",815,1143,-328,328,0.123094624562519,0.876905375437481
"2693","19911124INDGB","GB","IND","Win","Loss",741,813,-72,72,0.399532080490652,0.600467919509348
"2694","19911124DETMIN","DET","MIN","Loss","Win",975,1007,-32,32,0.454960937079491,0.545039062920509
"2695","19911124BUFNE","NE","BUF","Win","Loss",728,1290,-562,562,0.0234628576711177,0.976537142328882
"2696","19911124ATLNO","ATL","NO","Loss","Win",1149,1053,96,-96,0.632850029476896,0.367149970523104
"2697","19911124LACNYJ","NYJ","LAC","Win","Loss",947,911,36,-36,0.550640296957313,0.449359703042687
"2698","19911124PHIARI","PHI","ARI","Loss","Win",797,1085,-288,288,0.154283438430624,0.845716561569376
"2699","19911124TENPIT","PIT","TEN","Win","Loss",903,1228,-325,325,0.125267987206819,0.874732012793181
"2700","19911124DENSEA","SEA","DEN","Win","Loss",944,1149,-205,205,0.234292138214757,0.765707861785243
"2701","19911124NYGTB","NYG","TB","Loss","Win",777,1108,-331,331,0.120947830299164,0.879052169700836
"2702","19911124DALWAS","DAL","WAS","Loss","Win",1388,976,412,-412,0.927392105727074,0.0726078942729258
"2703","19911125SFLAR","SF","LAR","Loss","Win",813,1054,-241,241,0.197089376938356,0.802910623061644
"2704","19911128PITDAL","DAL","PIT","Win","Loss",1069,990,79,-79,0.609995451136579,0.390004548863421
"2705","19911128CHIDET","DET","CHI","Win","Loss",1052,1158,-106,106,0.353917030324288,0.646082969675712
"2706","19911201GBATL","ATL","GB","Win","Loss",1116,801,315,-315,0.86729458202242,0.13270541797758
"2707","19911201NYJBUF","BUF","NYJ","Win","Loss",1192,992,200,-200,0.760249938906523,0.239750061093477
"2708","19911201NYGCIN","CIN","NYG","Win","Loss",787,1120,-333,333,0.119531351948361,0.880468648051639
"2709","19911201NEDEN","DEN","NE","Win","Loss",1072,826,246,-246,0.807779112774483,0.192220887225517
"2710","19911201CLEIND","CLE","IND","Loss","Win",753,903,-150,150,0.297941545282589,0.702058454717411
"2711","19911201WASLAR","WAS","LAR","Loss","Win",793,1295,-502,502,0.0379623182392021,0.962037681760798
"2712","19911201TBMIA","MIA","TB","Win","Loss",1084,765,319,-319,0.870305262225367,0.129694737774633
"2713","19911201OAKLAC","OAK","LAC","Loss","Win",866,1177,-311,311,0.135763890977501,0.864236109022499
"2714","19911201NOSF","SF","NO","Win","Loss",1074,1086,-12,12,0.483079388829132,0.516920611170868
"2715","19911201KCSEA","KC","SEA","Loss","Win",1021,1055,-34,34,0.452159129803887,0.547840870196113
"2716","19911202PHITEN","PHI","TEN","Loss","Win",1141,1100,41,-41,0.557627545557776,0.442372454442224
"2717","19911208GBCHI","CHI","GB","Win","Loss",1093,788,305,-305,0.85955849225909,0.14044150774091
"2718","19911208DENCLE","DEN","CLE","Loss","Win",933,1091,-158,158,0.288212469754797,0.711787530245203
"2719","19911208NODAL","DAL","NO","Win","Loss",1108,1034,74,-74,0.603196454345174,0.396803545654826
"2720","19911208NYJDET","DET","NYJ","Win","Loss",1117,968,149,-149,0.700831866692752,0.299168133307248
"2721","19911208PITTEN","TEN","PIT","Win","Loss",1085,951,134,-134,0.682165019518099,0.317834980481901
"2722","19911208LACKC","KC","LAC","Win","Loss",1100,852,248,-248,0.809705730949361,0.190294269050639
"2723","19911208BUFOAK","BUF","OAK","Loss","Win",1191,1216,-25,25,0.464784011138806,0.535215988861194
"2724","19911208ATLLAR","ATL","LAR","Loss","Win",789,1129,-340,340,0.114665971195824,0.885334028804176
"2725","19911208INDNE","NE","IND","Win","Loss",807,723,84,-84,0.616760961491052,0.383239038508948
"2726","19911208PHINYG","PHI","NYG","Loss","Win",1032,1156,-124,124,0.330545924844605,0.669454075155395
"2727","19911208WASARI","WAS","ARI","Loss","Win",782,1299,-517,517,0.0337844549536173,0.966215545046383
"2728","19911208SFSEA","SF","SEA","Loss","Win",976,1126,-150,150,0.297941545282589,0.702058454717411
"2729","19911208MINTB","MIN","TB","Loss","Win",752,930,-178,178,0.264568142277472,0.735431857722528
"2730","19911209CINMIA","MIA","CIN","Win","Loss",1097,875,222,-222,0.783740535349247,0.216259464650753
"2731","19911214TBCHI","CHI","TB","Win","Loss",1107,726,381,-381,0.91101607010879,0.0889839298912095
"2732","19911214KCSF","SF","KC","Win","Loss",1156,1119,37,-37,0.552039074560023,0.447960925439977
"2733","19911215SEAATL","ATL","SEA","Win","Loss",1140,946,194,-194,0.753609889833182,0.246390110166818
"2734","19911215TENCLE","TEN","CLE","Loss","Win",904,1117,-213,213,0.225704309392597,0.774295690607403
"2735","19911215ARIDEN","DEN","ARI","Win","Loss",1120,779,341,-341,0.88601741130918,0.11398258869082
"2736","19911215DETGB","DET","GB","Loss","Win",774,1147,-373,373,0.0936256590756583,0.906374340924342
"2737","19911215BUFIND","BUF","IND","Loss","Win",685,1262,-577,577,0.0206750102928632,0.979324989707137
"2738","19911215LARMIN","MIN","LAR","Win","Loss",956,778,178,-178,0.735431857722528,0.264568142277472
"2739","19911215NENYJ","NE","NYJ","Loss","Win",938,845,93,-93,0.628848327155716,0.371151672844284
"2740","19911215DALPHI","DAL","PHI","Loss","Win",1189,1148,41,-41,0.557627545557776,0.442372454442224
"2741","19911215CINPIT","PIT","CIN","Win","Loss",919,853,66,-66,0.592253333348679,0.407746666651321
"2742","19911215MIALAC","LAC","MIA","Win","Loss",833,1119,-286,286,0.155969283193622,0.844030716806378
"2743","19911215NYGWAS","WAS","NYG","Win","Loss",1302,999,303,-303,0.857975252397517,0.142024747602483
"2744","19911216OAKNO","NO","OAK","Win","Loss",994,1145,-151,151,0.29671725495332,0.70328274504668
"2745","19911221GBMIN","GB","MIN","Loss","Win",982,765,217,-217,0.778521920772776,0.221478079227224
"2746","19911221TENNYG","NYG","TEN","Win","Loss",985,1140,-155,155,0.291843288827595,0.708156711172405
"2747","19911222DETBUF","DET","BUF","Loss","Win",1264,1156,108,-108,0.648709109273506,0.351290890726494
"2748","19911222NECIN","CIN","NE","Win","Loss",812,908,-96,96,0.367149970523104,0.632850029476896
"2749","19911222ATLDAL","DAL","ATL","Win","Loss",1204,1165,39,-39,0.554834672242922,0.445165327757078
"2750","19911222KCOAK","KC","OAK","Loss","Win",1075,1074,1,-1,0.501410471020387,0.498589528979613
"2751","19911222NYJMIA","NYJ","MIA","Loss","Win",1035,875,160,-160,0.714196177523334,0.285803822476666
"2752","19911222WASPHI","PHI","WAS","Win","Loss",1133,1316,-183,183,0.258815096466432,0.741184903533568
"2753","19911222NOARI","NO","ARI","Loss","Win",768,1064,-296,296,0.147660961072627,0.852339038927373
"2754","19911222CLEPIT","PIT","CLE","Win","Loss",960,881,79,-79,0.609995451136579,0.390004548863421
"2755","19911222DENLAC","DEN","LAC","Loss","Win",917,1131,-214,214,0.224643495430334,0.775356504569666
"2756","19911222LARSEA","SEA","LAR","Win","Loss",921,752,169,-169,0.724914941909651,0.275085058090349
"2757","19911222INDTB","TB","IND","Win","Loss",717,683,34,-34,0.547840870196113,0.452159129803887
"2758","19911223CHISF","SF","CHI","Win","Loss",1201,1116,85,-85,0.618109874044795,0.381890125955205
"2759","19920906NYJATL","ATL","NYJ","Win","Loss",1120,946,174,-174,0.730783030193981,0.269216969806019
"2760","19920906LARBUF","BUF","LAR","Win","Loss",1199,724,475,-475,0.953460859890843,0.0465391401091567
"2761","19920906DETCHI","CHI","DET","Win","Loss",1078,1221,-143,143,0.306575288893988,0.693424711106012
"2762","19920906OAKDEN","DEN","OAK","Win","Loss",1153,1025,128,-128,0.674562997397791,0.325437002602209
"2763","19920906MINGB","MIN","GB","Loss","Win",843,904,-61,61,0.414623441529975,0.585376558470025
"2764","19920906PITTEN","PIT","TEN","Loss","Win",1069,999,70,-70,0.597734468908438,0.402265531091562
"2765","19920906CLEIND","IND","CLE","Win","Loss",638,842,-204,204,0.235378190079415,0.764621809920585
"2766","19920906SFNYG","SF","NYG","Loss","Win",1056,1239,-183,183,0.258815096466432,0.741184903533568
"2767","19920906NOPHI","PHI","NO","Win","Loss",1207,1079,128,-128,0.674562997397791,0.325437002602209
"2768","19920906KCLAC","KC","LAC","Loss","Win",895,1124,-229,229,0.209074342096768,0.790925657903232
"2769","19920906CINSEA","CIN","SEA","Loss","Win",949,875,74,-74,0.603196454345174,0.396803545654826
"2770","19920906ARITB","TB","ARI","Win","Loss",762,753,9,-9,0.5126921237978,0.4873078762022
"2771","19920907WASDAL","DAL","WAS","Win","Loss",1249,1242,7,-7,0.509872309903497,0.490127690096503
"2772","19920913OAKCIN","CIN","OAK","Win","Loss",935,992,-57,57,0.420143872488099,0.579856127511901
"2773","19920913LACDEN","DEN","LAC","Win","Loss",1186,874,312,-312,0.865005215649289,0.134994784350711
"2774","19920913MINDET","DET","MIN","Win","Loss",1152,945,207,-207,0.767871620794623,0.232128379205377
"2775","19920913TENIND","TEN","IND","Loss","Win",714,1009,-295,295,0.148478198411467,0.851521801588533
"2776","19920913SEAKC","KC","SEA","Win","Loss",1145,889,256,-256,0.817292914561071,0.182707085438929
"2777","19920913NELAR","LAR","NE","Win","Loss",719,845,-126,126,0.327987440467231,0.672012559532769
"2778","19920913CHINO","NO","CHI","Win","Loss",1046,1147,-101,101,0.360512617803113,0.639487382196887
"2779","19920913DALNYG","DAL","NYG","Loss","Win",1030,1298,-268,268,0.171686148849848,0.828313851150152
"2780","19920913PHIARI","PHI","ARI","Loss","Win",704,1240,-536,536,0.0290431423708173,0.970956857629183
"2781","19920913NYJPIT","PIT","NYJ","Win","Loss",1059,919,140,-140,0.689691026781155,0.310308973218845
"2782","19920913BUFSF","BUF","SF","Loss","Win",1265,1204,61,-61,0.585376558470025,0.414623441529975
"2783","19920913GBTB","TB","GB","Win","Loss",811,802,9,-9,0.5126921237978,0.4873078762022
"2784","19920913ATLWAS","WAS","ATL","Win","Loss",1193,1147,46,-46,0.564596912719748,0.435403087280252
"2785","19920914MIACLE","MIA","CLE","Loss","Win",766,964,-198,198,0.241952500720748,0.758047499279252
"2786","19920920NOATL","NO","ATL","Loss","Win",1103,1110,-7,7,0.490127690096503,0.509872309903497
"2787","19920920INDBUF","BUF","IND","Win","Loss",1263,699,564,-564,0.976926219679853,0.0230737803201473
"2788","19920920ARIDAL","DAL","ARI","Win","Loss",1315,701,614,-614,0.985027526756057,0.014972473243943
"2789","19920920CINGB","GB","CIN","Win","Loss",753,993,-240,240,0.198071954576037,0.801928045423963
"2790","19920920KCTEN","TEN","KC","Win","Loss",1024,1163,-139,139,0.311557917765934,0.688442082234066
"2791","19920920CLEOAK","CLE","OAK","Loss","Win",934,742,192,-192,0.751374835347382,0.248625164652618
"2792","19920920LARMIA","MIA","LAR","Win","Loss",988,786,202,-202,0.762441393865982,0.237558606134018
"2793","19920920TBMIN","MIN","TB","Win","Loss",922,860,62,-62,0.58675408046639,0.41324591953361
"2794","19920920SEANE","SEA","NE","Loss","Win",778,871,-93,93,0.371151672844284,0.628848327155716
"2795","19920920SFNYJ","SF","NYJ","Loss","Win",888,1206,-318,318,0.130442935397692,0.869557064602308
"2796","19920920DENPHI","PHI","DEN","Win","Loss",1243,1199,44,-44,0.561811448099737,0.438188551900263
"2797","19920920PITLAC","PIT","LAC","Loss","Win",861,1090,-229,229,0.209074342096768,0.790925657903232
"2798","19920920DETWAS","WAS","DET","Win","Loss",1237,1175,62,-62,0.58675408046639,0.41324591953361
"2799","19920921NYGCHI","NYG","CHI","Loss","Win",1083,1013,70,-70,0.597734468908438,0.402265531091562
"2800","19920927ATLCHI","CHI","ATL","Win","Loss",1023,1054,-31,31,0.456362690241919,0.543637309758081
"2801","19920927MINCIN","MIN","CIN","Loss","Win",913,963,-50,50,0.429841897599333,0.570158102400667
"2802","19920927DENCLE","DEN","CLE","Loss","Win",817,1155,-338,338,0.116041471646332,0.883958528353668
"2803","19920927TBDET","TB","DET","Loss","Win",1134,819,315,-315,0.86729458202242,0.13270541797758
"2804","19920927PITGB","GB","PIT","Win","Loss",833,1111,-278,278,0.162833638548336,0.837166361451664
"2805","19920927LACTEN","TEN","LAC","Win","Loss",1093,840,253,-253,0.814470131998591,0.185529868001409
"2806","19920927NYJLAR","LAR","NYJ","Win","Loss",762,875,-113,113,0.344756764669631,0.655243235330369
"2807","19920927BUFNE","BUF","NE","Loss","Win",741,1265,-524,524,0.0319684386134002,0.9680315613866
"2808","19920927SFNO","SF","NO","Loss","Win",1159,1219,-60,60,0.416002014286318,0.583997985713682
"2809","19920927MIASEA","MIA","SEA","Loss","Win",908,1012,-104,104,0.356550138392125,0.643449861607875
"2810","19920928OAKKC","KC","OAK","Win","Loss",1094,859,235,-235,0.79697094588803,0.20302905411197
"2811","19921004GBATL","ATL","GB","Win","Loss",1000,917,83,-83,0.615410631836756,0.384589368163244
"2812","19921004MIABUF","MIA","BUF","Loss","Win",1268,1048,220,-220,0.781661683162554,0.218338316837446
"2813","19921004KCDEN","DEN","KC","Win","Loss",1167,1114,53,-53,0.574319941147349,0.425680058852651
"2814","19921004NODET","NO","DET","Loss","Win",1047,1117,-70,70,0.402265531091562,0.597734468908438
"2815","19921004NYGOAK","OAK","NYG","Win","Loss",839,1073,-234,234,0.204029290703579,0.795970709296421
"2816","19921004CHIMIN","MIN","CHI","Win","Loss",1006,1077,-71,71,0.400898199307426,0.599101800692574
"2817","19921004NENYJ","NYJ","NE","Win","Loss",809,738,71,-71,0.599101800692574,0.400898199307426
"2818","19921004WASARI","ARI","WAS","Win","Loss",700,1278,-578,578,0.0204995752837529,0.979500424716247
"2819","19921004SEALAC","LAC","SEA","Win","Loss",821,872,-51,51,0.428453727753075,0.571546272246925
"2820","19921004LARSF","SF","LAR","Win","Loss",1261,828,433,-433,0.937101237468446,0.0628987625315538
"2821","19921004INDTB","IND","TB","Loss","Win",906,697,209,-209,0.770024211321039,0.229975788678961
"2822","19921005DALPHI","PHI","DAL","Win","Loss",1287,1316,-29,29,0.459167809094084,0.540832190905916
"2823","19921011TENCIN","TEN","CIN","Loss","Win",870,1112,-242,242,0.196109754858685,0.803890245141315
"2824","19921011PITCLE","CLE","PIT","Win","Loss",805,1027,-222,222,0.216259464650753,0.783740535349247
"2825","19921011SEADAL","DAL","SEA","Win","Loss",1262,815,447,-447,0.942990483897202,0.0570095161027976
"2826","19921011NYJIND","IND","NYJ","Win","Loss",774,849,-75,75,0.395441161470312,0.604558838529688
"2827","19921011PHIKC","KC","PHI","Win","Loss",1071,1341,-270,270,0.169891487177909,0.830108512822091
"2828","19921011BUFOAK","OAK","BUF","Win","Loss",919,1190,-271,271,0.168998683276954,0.831001316723046
"2829","19921011ATLMIA","MIA","ATL","Win","Loss",1126,1038,88,-88,0.622147955799564,0.377852044200436
"2830","19921011SFNE","SF","NE","Loss","Win",698,1267,-569,569,0.0221247942410784,0.977875205758922
"2831","19921011LARNO","NO","LAR","Win","Loss",1157,822,335,-335,0.88187338321793,0.11812661678207
"2832","19921011ARINYG","NYG","ARI","Win","Loss",993,798,195,-195,0.754723365608353,0.245276634391647
"2833","19921012DENWAS","WAS","DEN","Win","Loss",1180,1210,-30,30,0.457764986688386,0.542235013311614
"2834","19921015DETMIN","MIN","DET","Win","Loss",1066,1007,59,-59,0.582618378641028,0.417381621358972
"2835","19921018TBCHI","CHI","TB","Win","Loss",1017,829,188,-188,0.746872525443041,0.253127474556959
"2836","19921018GBCLE","CLE","GB","Win","Loss",883,879,4,-4,0.505641707777925,0.494358292222075
"2837","19921018KCDAL","DAL","KC","Win","Loss",1268,1154,114,-114,0.65654459717571,0.34345540282429
"2838","19921018TENDEN","DEN","TEN","Win","Loss",1156,1132,24,-24,0.533810797196654,0.466189202803346
"2839","19921018LACIND","LAC","IND","Loss","Win",834,878,-44,44,0.438188551900263,0.561811448099737
"2840","19921018NYGLAR","LAR","NYG","Win","Loss",810,1018,-208,208,0.231050684760573,0.768949315239427
"2841","19921018NEMIA","MIA","NE","Win","Loss",1164,696,468,-468,0.951000199482968,0.0489998005170322
"2842","19921018NOARI","NO","ARI","Loss","Win",773,1169,-396,396,0.0807459652223151,0.919254034777685
"2843","19921018ATLSF","SF","ATL","Win","Loss",1269,1000,269,-269,0.829212690620597,0.170787309379403
"2844","19921018OAKSEA","OAK","SEA","Loss","Win",809,1002,-193,193,0.247506289394539,0.752493710605461
"2845","19921018PHIWAS","WAS","PHI","Win","Loss",1234,1258,-24,24,0.466189202803346,0.533810797196654
"2846","19921019CINPIT","PIT","CIN","Win","Loss",949,850,99,-99,0.636837351704233,0.363162648295767
"2847","19921025CHIGB","CHI","GB","Loss","Win",830,1042,-212,212,0.226767951532429,0.773232048467571
"2848","19921025CINTEN","TEN","CIN","Win","Loss",1085,814,271,-271,0.831001316723046,0.168998683276954
"2849","19921025PITKC","PIT","KC","Loss","Win",1120,985,135,-135,0.683424704056656,0.316575295943344
"2850","19921025DALOAK","DAL","OAK","Loss","Win",1027,1302,-275,275,0.165457668556959,0.834542331443041
"2851","19921025INDMIA","IND","MIA","Loss","Win",1169,790,379,-379,0.909872020053545,0.0901279799464547
"2852","19921025WASMIN","WAS","MIN","Loss","Win",1108,1287,-179,179,0.2634123495958,0.7365876504042
"2853","19921025CLENE","CLE","NE","Loss","Win",691,932,-241,241,0.197089376938356,0.802910623061644
"2854","19921025SEANYG","NYG","SEA","Win","Loss",941,784,157,-157,0.7105796265581,0.2894203734419
"2855","19921025ARIPHI","PHI","ARI","Win","Loss",1205,765,440,-440,0.940102534787041,0.0598974652129591
"2856","19921025DENLAC","LAC","DEN","Win","Loss",922,1203,-281,281,0.160236821702359,0.839763178297641
"2857","19921025DETTB","DET","TB","Loss","Win",804,965,-161,161,0.284603099479112,0.715396900520888
"2858","19921026BUFNYJ","BUF","NYJ","Loss","Win",789,1107,-318,318,0.130442935397692,0.869557064602308
"2859","19921101LARATL","ATL","LAR","Win","Loss",983,887,96,-96,0.632850029476896,0.367149970523104
"2860","19921101NEBUF","BUF","NE","Win","Loss",1120,671,449,-449,0.943795153202233,0.0562048467977669
"2861","19921101CLECIN","CIN","CLE","Win","Loss",797,952,-155,155,0.291843288827595,0.708156711172405
"2862","19921101PHIDAL","DAL","PHI","Win","Loss",1319,1211,108,-108,0.648709109273506,0.351290890726494
"2863","19921101GBDET","GB","DET","Loss","Win",993,807,186,-186,0.744605393555796,0.255394606444204
"2864","19921101TBNO","NO","TB","Win","Loss",1177,776,401,-401,0.921867984718061,0.0781320152819392
"2865","19921101MIANYJ","NYJ","MIA","Win","Loss",776,1078,-302,302,0.142820881257722,0.857179118742278
"2866","19921101SFARI","ARI","SF","Win","Loss",759,1286,-527,527,0.0312152122581765,0.968784787741823
"2867","19921101TENPIT","PIT","TEN","Win","Loss",1053,1102,-49,49,0.431230935322024,0.568769064677976
"2868","19921101INDLAC","LAC","IND","Win","Loss",1006,881,125,-125,0.670734316750797,0.329265683249203
"2869","19921101NYGWAS","NYG","WAS","Loss","Win",1313,970,343,-343,0.887375460066291,0.112624539933709
"2870","19921102MINCHI","MIN","CHI","Loss","Win",1065,1082,-17,17,0.476036371668315,0.523963628331685
"2871","19921108PITBUF","BUF","PIT","Win","Loss",1126,1110,16,-16,0.522555553072562,0.477444446927438
"2872","19921108CINCHI","CIN","CHI","Loss","Win",1017,868,149,-149,0.700831866692752,0.299168133307248
"2873","19921108NYJDEN","DEN","NYJ","Win","Loss",1119,862,257,-257,0.818227851809384,0.181772148190616
"2874","19921108DALDET","DAL","DET","Loss","Win",919,1354,-435,435,0.0620295340023173,0.937970465997683
"2875","19921108CLETEN","CLE","TEN","Loss","Win",1045,881,164,-164,0.71898454507772,0.28101545492228
"2876","19921108MIAIND","MIA","IND","Loss","Win",848,992,-144,144,0.305335149435668,0.694664850564332
"2877","19921108LACKC","KC","LAC","Win","Loss",1052,1039,13,-13,0.518329707653638,0.481670292346362
"2878","19921108ARILAR","ARI","LAR","Loss","Win",850,856,-6,6,0.491537790917224,0.508462209082776
"2879","19921108NONE","NO","NE","Loss","Win",665,1185,-520,520,0.0329960275296738,0.967003972470326
"2880","19921108GBNYG","NYG","GB","Win","Loss",1059,881,178,-178,0.735431857722528,0.264568142277472
"2881","19921108OAKPHI","PHI","OAK","Win","Loss",1176,1010,166,-166,0.721364104479304,0.278635895520696
"2882","19921108WASSEA","WAS","SEA","Loss","Win",755,1224,-469,469,0.0486420430059396,0.95135795699406
"2883","19921108MINTB","MIN","TB","Loss","Win",768,1130,-362,362,0.100296612983319,0.899703387016682
"2884","19921109SFATL","SF","ATL","Loss","Win",1020,1189,-169,169,0.275085058090349,0.724914941909651
"2885","19921115ARIATL","ATL","ARI","Win","Loss",992,905,87,-87,0.620803386477058,0.379196613522942
"2886","19921115LACCLE","LAC","CLE","Loss","Win",953,991,-38,38,0.446562794621655,0.553437205378345
"2887","19921115LARDAL","LAR","DAL","Loss","Win",1360,801,559,-559,0.975943186167472,0.0240568138325276
"2888","19921115NYGDEN","DEN","NYG","Win","Loss",1137,1085,52,-52,0.572933557417848,0.427066442582152
"2889","19921115PHIGB","GB","PHI","Win","Loss",855,1204,-349,349,0.108619836350183,0.891380163649817
"2890","19921115NEIND","NE","IND","Loss","Win",817,662,155,-155,0.708156711172405,0.291843288827595
"2891","19921115WASKC","KC","WAS","Win","Loss",1100,1229,-129,129,0.324164832971989,0.675835167028011
"2892","19921115SEAOAK","OAK","SEA","Win","Loss",982,750,232,-232,0.7939614501908,0.2060385498092
"2893","19921115TENMIN","TEN","MIN","Loss","Win",1140,973,167,-167,0.722550193534079,0.277449806465921
"2894","19921115CINNYJ","NYJ","CIN","Win","Loss",844,938,-94,94,0.369816198874308,0.630183801125692
"2895","19921115DETPIT","PIT","DET","Win","Loss",1062,913,149,-149,0.700831866692752,0.299168133307248
"2896","19921115NOSF","SF","NO","Win","Loss",1217,1188,29,-29,0.540832190905916,0.459167809094084
"2897","19921115CHITB","TB","CHI","Win","Loss",758,947,-189,189,0.251997891106394,0.748002108893606
"2898","19921116BUFMIA","BUF","MIA","Loss","Win",1023,1174,-151,151,0.29671725495332,0.70328274504668
"2899","19921122ATLBUF","BUF","ATL","Win","Loss",1204,1030,174,-174,0.730783030193981,0.269216969806019
"2900","19921122GBCHI","GB","CHI","Loss","Win",872,944,-72,72,0.399532080490652,0.600467919509348
"2901","19921122DETCIN","DET","CIN","Loss","Win",875,883,-8,8,0.488717712654078,0.511282287345922
"2902","19921122DENOAK","OAK","DEN","Win","Loss",1003,1180,-177,177,0.265726509458248,0.734273490541752
"2903","19921122SFLAR","SF","LAR","Loss","Win",899,1263,-364,364,0.0990585871170294,0.900941412882971
"2904","19921122TENMIA","MIA","TEN","Win","Loss",993,1045,-52,52,0.427066442582152,0.572933557417848
"2905","19921122CLEMIN","MIN","CLE","Win","Loss",1068,908,160,-160,0.714196177523334,0.285803822476666
"2906","19921122NYJNE","NE","NYJ","Win","Loss",733,907,-174,174,0.269216969806019,0.730783030193981
"2907","19921122PHINYG","PHI","NYG","Loss","Win",1042,1115,-73,73,0.398167190626421,0.601832809373579
"2908","19921122DALARI","DAL","ARI","Loss","Win",867,1262,-395,395,0.0812765899282922,0.918723410071708
"2909","19921122INDPIT","PIT","IND","Win","Loss",1092,746,346,-346,0.889390801811285,0.110609198188715
"2910","19921122TBLAC","LAC","TB","Win","Loss",1036,833,203,-203,0.763532985092535,0.236467014907465
"2911","19921122KCSEA","KC","SEA","Loss","Win",729,1168,-439,439,0.0603192226023897,0.93968077739761
"2912","19921123WASNO","NO","WAS","Win","Loss",1142,1161,-19,19,0.473221136231509,0.526778863768491
"2913","19921126NYGDAL","DAL","NYG","Win","Loss",1270,1002,268,-268,0.828313851150152,0.171686148849848
"2914","19921126TENDET","TEN","DET","Loss","Win",932,988,-56,56,0.421526483468572,0.578473516531428
"2915","19921129NEATL","ATL","NE","Win","Loss",1003,806,197,-197,0.756942177539746,0.243057822460254
"2916","19921129PITCIN","PIT","CIN","Loss","Win",826,1103,-277,277,0.163705292051288,0.836294707948712
"2917","19921129CHICLE","CLE","CHI","Win","Loss",879,832,47,-47,0.565988452959323,0.434011547040677
"2918","19921129TBGB","GB","TB","Win","Loss",984,809,175,-175,0.731949067874966,0.268050932125034
"2919","19921129BUFIND","IND","BUF","Win","Loss",735,1231,-496,496,0.0397474078504852,0.960252592149515
"2920","19921129MINLAR","MIN","LAR","Loss","Win",889,1097,-208,208,0.231050684760573,0.768949315239427
"2921","19921129MIANO","NO","MIA","Win","Loss",1195,1050,145,-145,0.695902759781769,0.304097240218231
"2922","19921129KCNYJ","KC","NYJ","Loss","Win",834,1174,-340,340,0.114665971195824,0.885334028804176
"2923","19921129OAKLAC","LAC","OAK","Win","Loss",1060,1076,-16,16,0.477444446927438,0.522555553072562
"2924","19921129PHISF","SF","PHI","Win","Loss",1273,1155,118,-118,0.661731377889814,0.338268622110186
"2925","19921129ARIWAS","WAS","ARI","Win","Loss",1108,859,249,-249,0.810664575902862,0.189335424097138
"2926","19921130DENSEA","SEA","DEN","Win","Loss",723,1107,-384,384,0.0872881751780909,0.912711824821909
"2927","19921203ATLNO","NO","ATL","Win","Loss",1225,1027,198,-198,0.758047499279252,0.241952500720748
"2928","19921206NYJBUF","NYJ","BUF","Loss","Win",1135,823,312,-312,0.865005215649289,0.134994784350711
"2929","19921206CINCLE","CLE","CIN","Win","Loss",922,810,112,-112,0.653940034014517,0.346059965985483
"2930","19921206DALDEN","DAL","DEN","Loss","Win",1016,1287,-271,271,0.168998683276954,0.831001316723046
"2931","19921206DETGB","GB","DET","Win","Loss",1011,890,121,-121,0.665601486860156,0.334398513139844
"2932","19921206KCOAK","OAK","KC","Win","Loss",1024,1185,-161,161,0.284603099479112,0.715396900520888
"2933","19921206INDNE","IND","NE","Loss","Win",782,831,-49,49,0.431230935322024,0.568769064677976
"2934","19921206WASNYG","WAS","NYG","Loss","Win",985,1127,-142,142,0.307817647081677,0.692182352918323
"2935","19921206MINPHI","PHI","MIN","Win","Loss",1121,1120,1,-1,0.501410471020387,0.498589528979613
"2936","19921206LACARI","LAC","ARI","Loss","Win",840,1112,-272,272,0.168108898629321,0.831891101370679
"2937","19921206SEAPIT","PIT","SEA","Win","Loss",1119,814,305,-305,0.85955849225909,0.14044150774091
"2938","19921206MIASF","SF","MIA","Win","Loss",1307,1020,287,-287,0.844875151176702,0.155124848823298
"2939","19921206LARTB","LAR","TB","Loss","Win",782,866,-84,84,0.383239038508948,0.616760961491052
"2940","19921207CHITEN","TEN","CHI","Win","Loss",1030,789,241,-241,0.802910623061644,0.197089376938356
"2941","19921212DENBUF","BUF","DEN","Win","Loss",1048,999,49,-49,0.568769064677976,0.431230935322024
"2942","19921212NYGARI","ARI","NYG","Win","Loss",823,954,-131,131,0.32162665541494,0.67837334458506
"2943","19921213PITCHI","CHI","PIT","Win","Loss",769,1133,-364,364,0.0990585871170294,0.900941412882971
